"INDICATOR","HFA_566"

"HFA_566","Total health expenditure as % of GDP"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"","WHO_EURO","ALL","2003","6.7"
"","WHO_EURO","ALL","2004","6.83"
"","WHO_EURO","ALL","2005","7.12"
"","WHO_EURO","ALL","2006","7.18"
"","WHO_EURO","ALL","2007","7.26"
"","WHO_EURO","ALL","2008","7.54"
"","WHO_EURO","ALL","2009","8.16"
"","WHO_EURO","ALL","2010","7.92"
"","WHO_EURO","ALL","2011","7.69"
"","WHO_EURO","ALL","2012","7.74"
"","WHO_EURO","ALL","2013","7.74"
"","WHO_EURO","ALL","2014","7.59"
"","WHO_EURO","ALL","2015","7.43"
"","WHO_EURO","ALL","2016","7.48"
"","WHO_EURO","ALL","2017","7.33"

"Last update","2021.11.22 14:53:11 GMT"
"Description","Total health expenditure as % of GDP"
"Reference link","https://dw.euro.who.int/api/v3/measures/HFA_566?lang=En"

"Copyright"
"© WHO Regional Office for Europe 2021. All rights reserved.","http://www.euro.who.int/en/home/copyright-notice"
