"INDICATOR","HFA_446"

"HFA_446","Average amount of fruits and vegetables available per person per year (kg)"

"UNIT_TYPE","Unit"
"KG_PPERS_PYEAR","kilograms per person per year"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"UKR","","ALL","2010","185.44"
"UKR","","ALL","2011","221.24"
"UKR","","ALL","2012","222.64"
"UKR","","ALL","2013","225.29"
"UZB","","ALL","1992","184.86"
"UZB","","ALL","1993","158.59"
"UZB","","ALL","1994","158.13"
"UZB","","ALL","1995","155.39"
"UZB","","ALL","1996","142.63"
"UZB","","ALL","1997","130.69"
"UZB","","ALL","1998","130.07"
"UZB","","ALL","1999","143.47"
"UZB","","ALL","2000","146.49"
"UZB","","ALL","2001","154.98"
"UZB","","ALL","2002","159.01"
"UZB","","ALL","2003","164.25"
"UZB","","ALL","2004","164.12"
"UZB","","ALL","2005","171.26"
"UZB","","ALL","2006","213.84"
"UZB","","ALL","2007","229.94"
"UZB","","ALL","2008","255.01"
"UZB","","ALL","2009","273.3"
"UZB","","ALL","2010","294.66"
"UZB","","ALL","2011","311.58"
"UZB","","ALL","2012","349.87"
"UZB","","ALL","2013","370.48"
"","WHO_EURO","ALL","1992","193.54"
"","WHO_EURO","ALL","1993","185.44"
"","WHO_EURO","ALL","1994","181.78"
"","WHO_EURO","ALL","1995","184.7"
"","WHO_EURO","ALL","1996","189.04"
"","WHO_EURO","ALL","1997","186.41"
"","WHO_EURO","ALL","1998","189.78"
"","WHO_EURO","ALL","1999","197.79"
"","WHO_EURO","ALL","2000","204.11"
"","WHO_EURO","ALL","2001","200.39"
"","WHO_EURO","ALL","2002","204.55"
"","WHO_EURO","ALL","2003","211"
"","WHO_EURO","ALL","2004","218.44"
"","WHO_EURO","ALL","2005","220.54"
"","WHO_EURO","ALL","2006","221.72"
"","WHO_EURO","ALL","2007","220.05"
"","WHO_EURO","ALL","2008","223.53"
"","WHO_EURO","ALL","2009","227.12"
"","WHO_EURO","ALL","2010","219.75"
"","WHO_EURO","ALL","2011","227.98"
"","WHO_EURO","ALL","2012","226.73"
"","WHO_EURO","ALL","2013","231.25"

"Last update","2019.10.17 09:14:55 GMT"
"Description","Average amount of fruits and vegetables available per person per year (kg)"
"Reference link","https://dw.euro.who.int/api/v3/measures/HFA_446?lang=En"

"Copyright"
"© WHO Regional Office for Europe 2021. All rights reserved.","http://www.euro.who.int/en/home/copyright-notice"
